Area ,Price,Bedrooms,Bathrooms
2700,690000,1,4
1570,460000,2,4
1140,379950,2,4
1780,370000,3,4
2100,346000,5,2
1140,276000,3,2
1140,172500,2,4
4060,1800000,2,2
4590,1710000,4,1
2300,1660000,5,1
3790,1600000,1,4
2400,1570000,3,4
3160,1380000,4,2
4950,1150000,1,3
1750,1100000,5,3
1470,1050000,1,2
1810,994000,4,1
3480,970000,3,4
2370,967500,1,2
3720,960000,1,4
2290,949880,3,4
3720,857000,2,1
1430,830000,4,4
1380,800000,5,1
1560,780000,2,3
3330,760000,3,1
2610,754950,3,4
1880,751750,3,2
3390,735000,3,1
1410,732000,1,4
1010,730001,5,2
2740,725000,5,3
1450,725000,4,1
2160,715000,3,3
1970,688000,4,3
2810,685000,5,1
2540,675000,5,1
1650,627000,4,3
2370,587000,5,4
1850,585000,3,2
1930,570000,3,1
4850,569950,2,2
1960,540000,4,1
1040,535000,3,2
2340,535000,4,1
1210,529000,4,2
1760,527500,1,4
1750,525000,2,1
3200,515000,2,4
1760,500000,2,2
1430,499950,3,3
1430,495000,5,4
1750,495000,4,4
1590,488000,2,2
1150,480000,2,3
1720,477000,2,2
1230,475000,2,2
2500,475000,2,2
860,468000,2,1
1560,465000,1,2
1240,460000,3,4
1050,457500,1,1
2420,455600,2,1
1460,455500,3,3
2510,450800,5,4
2520,450000,2,4
1870,445830,2,3
1650,438000,1,2
1270,435000,3,4
920,427000,3,3
1350,415000,5,3
1130,415000,2,4
1310,405000,5,4
910,405000,3,1
1470,400000,3,3
1296,399950,2,4
2540,399000,1,2
1190,389000,4,1
1440,375000,5,2
1520,375000,3,1
1080,370000,4,1
1050,360000,2,1
1570,360000,3,3
1810,355000,2,4
990,345000,2,4
1400,344950,3,2
1360,330000,2,4
1150,329000,1,1
1810,326500,4,2
880,326100,5,1
1780,325000,3,3
1320,313000,2,3
1630,312900,2,2
1255,312000,2,2
1050,305000,1,1
900,304000,4,1
960,295832,1,3
3250,293000,3,4
1710,292050,3,1
1982,283200,4,4
1240,282000,4,3
920,280000,3,4
1320,274950,4,1
1030,268000,3,2
1000,265000,5,2
1658,263900,2,3
1630,260000,4,2
960,255000,1,2
910,244000,4,3
1120,200000,1,1
1180,160000,4,3
4260,2000000,4,1
3140,1970000,1,3
2140,1400000,1,2
2520,1400000,5,2
2260,1290000,3,2
2530,1210000,4,1
1100,1180000,3,4
2050,1100000,4,3
3150,999000,2,1
2070,968000,5,3
1800,960000,3,2
1840,925000,2,4
2300,900000,2,3
1450,898000,3,2
1280,875000,1,3
1410,840500,5,1
2100,840000,4,4
3420,840000,5,4
1300,840000,1,4
2510,820000,4,3
2000,815000,5,3
2580,799000,4,1
3130,782000,1,2
1140,745000,1,4
1080,740000,2,2
2920,740000,5,2
2810,739000,2,1
1720,700000,4,4
3390,700000,1,4
3150,681716,1,4
1700,681000,2,3
2190,665000,3,1
2990,655000,2,4
2000,635000,2,1
2740,630000,3,3
2180,621138,3,1
2510,600000,4,1
1150,600000,3,4
1010,599000,4,1
1650,590000,4,4
1110,589000,1,4
970,580000,2,2
2070,565000,5,4
2650,555000,2,1
930,550000,4,3
1450,544500,3,3
1550,537000,5,4
1720,535000,3,4
2680,515000,5,2
870,510250,2,2
1020,510000,1,4
2798,499950,3,2
2360,490000,3,1
1980,479900,5,3
1400,474800,1,2
2150,465000,2,4
1840,465000,1,3
2230,460000,2,1
1100,450000,2,1
1610,438750,3,3
1270,432500,5,3
2390,430000,3,3
1350,429000,4,4
1080,425000,3,2
1250,420000,2,4
2250,395000,5,4
1660,380000,2,4
800,370000,4,3
3090,370000,5,2
1300,365000,5,2
3336,363000,3,4
960,355000,4,1
2400,355000,5,4
1080,345000,2,1
740,335000,1,4
1720,326000,3,3
1050,325000,2,3
900,315000,3,1
1430,310000,3,4
1680,306000,4,2
1160,305000,3,1
1390,299000,4,2
800,285000,5,3
990,277000,4,2
1430,270000,4,4
650,270000,1,3
2495,267000,2,3
1430,266200,3,1
1060,254000,1,3
1480,254000,5,2
1400,253400,1,3
1300,245100,5,4
2060,244615,2,2
1310,242000,2,1
1200,236000,4,1
1220,225000,4,1
1680,225000,1,4
1040,224000,5,3
1180,220000,2,1
1320,215000,2,4
1210,215000,2,2
880,210000,3,3
850,189000,1,2
1390,186950,3,4
830,175000,2,2
1100,168500,1,1
740,157500,2,3
720,151000,2,4
820,150000,5,4
780,135000,2,3
1340,124740,3,2
5330,3100000,2,1
4430,2750000,3,2
4270,2450000,3,3
3680,1430000,5,2
4770,1360000,2,3
4140,950000,3,2
2770,860000,1,4
1960,820000,4,1
1890,790000,2,2
1450,750500,4,4
1290,723000,2,4
2390,695000,5,2
2920,690000,3,4
1440,685000,5,1
1520,680000,2,2
2620,672500,1,2
2620,672000,2,2
3310,658000,4,4
2930,650880,5,2
1320,645000,2,3
920,635200,3,1
1550,619000,3,4
2760,602500,2,2
2030,600000,2,3
750,595000,1,4
2440,565000,4,4
1240,550000,1,2
1400,540000,3,4
1310,535000,3,2
1590,529000,3,1
2630,525000,2,4
1890,525000,1,3
1370,510000,5,4
1980,503000,5,2
1600,485000,3,1
1110,475300,4,4
2350,472000,5,1
1340,452000,5,3
1120,450000,4,1
2320,449950,3,2
1190,445000,4,4
1040,436500,5,1
1950,412000,2,4
1240,405000,3,4
960,405000,4,1
710,402000,5,2
1140,400000,2,1
800,400000,3,3
1020,400000,1,1
1670,400000,5,1
1320,395000,4,3
910,389000,1,1
810,367500,4,3
2040,350000,1,4
1120,349000,2,3
1380,332000,3,2
1100,329932,3,3
1000,305000,1,2
900,302000,1,1
820,300000,3,1
2080,300000,4,3
2290,295000,1,3
1090,267500,1,4
1180,266500,5,3
1120,264950,2,2
1470,264000,5,1
880,262000,2,3
1110,250000,2,4
1270,246500,3,3
1530,231000,5,1
950,230000,4,3
1590,210000,4,3
1030,155000,2,2
1010,145000,5,4
900,83000,5,1
3350,3710000,2,3
3300,2400000,4,4
4180,1890000,4,2
2850,1390000,3,2
2090,1370000,5,4
3150,1260000,3,3
1500,950000,4,3
2860,919204,3,3
3060,860000,1,3
4290,840000,3,2
2780,825500,4,3
1730,800000,4,4
1460,750000,3,3
1560,750000,3,2
3090,740000,5,1
2060,735000,1,1
1770,715000,2,2
1490,700000,1,4
2310,685000,3,4
2210,659000,5,1
1440,655000,4,2
1210,650000,5,1
1890,645500,3,2
2670,642000,1,1
2560,642000,3,1
3550,625000,5,3
1170,568000,5,3
2000,560000,4,2
2720,545000,5,4
1950,530000,4,4
2620,499431,2,4
960,490000,1,3
2260,489000,1,2
1540,475000,5,1
1340,465000,4,3
1290,459900,4,2
2990,458000,5,2
1230,427000,2,2
840,425000,3,2
1240,425000,1,4
1260,425000,2,2
1340,415000,3,1
940,399000,1,3
2910,395000,1,2
2120,386000,4,3
1220,385000,1,3
1860,384950,4,2
1200,374000,3,3
1150,369000,4,3
1490,365250,1,2
730,356700,3,2
2200,349900,2,3
1000,332000,3,1
1240,330000,4,2
1090,325000,4,3
2280,322000,1,3
1060,315000,4,4
1210,299950,5,2
940,280000,3,4
1050,260000,1,1
1290,249950,4,4
630,240000,4,1
1560,196440,1,2
1090,190000,3,2
1220,168000,3,4
2460,693000,5,3
2675,660000,5,3
1760,615000,4,2
2550,587000,1,1
2080,538888,5,4
1960,289950,3,3
2540,1600000,4,4
2580,1510000,1,1
2630,843500,5,4
2780,660000,5,2
1090,459000,1,2
750,250000,4,2
1040,243000,2,4
3610,1970000,2,1
3160,1250000,1,4
2230,1040000,5,2
2730,1000000,4,3
1670,985000,4,3
1620,965000,3,1
2720,955000,1,4
3270,939000,4,4
3040,870000,5,2
1390,820000,3,4
1840,809000,3,2
2210,802000,4,2
3740,789000,2,3
1260,730000,5,2
3190,725995,3,3
4400,687000,3,1
1840,686000,3,4
2610,675000,3,2
2710,668500,2,1
2720,665000,4,4
1420,661000,4,4
2290,653000,2,4
1670,645000,1,1
980,635000,2,3
960,629000,5,2
2150,615000,4,3
1990,610000,2,2
1590,585083,5,2
2220,580000,1,3
1310,568500,2,3
1860,559900,1,4
1810,550000,1,4
920,550000,1,1
1790,544000,1,4
1460,540000,1,4
1690,535000,5,2
2910,525000,4,3
960,500000,4,2
1580,492000,4,1
1490,472500,1,1
950,469000,1,2
1290,465500,4,2
970,455000,2,1
850,455000,5,1
1000,440150,2,1
1720,440000,2,2
1410,439900,2,1
1120,439800,3,3
2240,432500,5,2
990,430000,2,2
1240,411000,2,4
1490,410000,4,1
1330,405000,5,3
1330,404000,1,2
1405,400000,5,3
730,395000,3,4
1290,391000,5,4
1060,380000,5,2
1510,366000,2,4
2680,350000,2,1
1320,345000,2,2
740,342000,1,3
1320,327000,3,3
1510,320000,1,1
1570,316000,4,1
960,315000,3,1
1140,305000,4,3
950,305000,3,4
2070,300000,2,4
1950,298000,3,1
2080,290000,3,4
1140,285000,3,3
1380,275000,5,4
1050,274950,5,3
1920,270000,2,2
1540,250000,5,4
1010,199950,1,3
720,155000,1,4
2790,1300000,1,3
2130,1100000,2,3
1300,1100000,3,1
4130,1070000,5,3
2120,975000,3,1
3040,960000,4,4
3490,960000,3,3
2460,941500,5,3
1430,930000,4,1
2680,930000,2,1
1860,875000,2,4
770,850000,3,4
2550,847000,3,1
1550,835000,4,3
2080,830000,4,3
1540,785200,3,3
2430,770000,3,3
2870,720000,3,3
1030,718000,3,2
2050,713250,1,3
1660,712500,5,3
1070,710000,5,2
2961,695000,3,2
1390,689800,3,3
2290,660000,1,3
2790,654950,5,3
2550,650000,2,3
2370,640000,5,3
1350,613000,5,4
1340,613000,3,1
1670,605000,2,1
1120,605000,5,4
2620,600000,3,1
1290,600000,5,2
2360,590000,3,2
3150,580135,2,2
3330,575000,4,2
3120,575000,1,2
1300,571500,1,2
2090,562100,3,2
1400,560000,3,1
1460,550000,3,4
2110,548000,3,3
1810,545000,3,2
1250,530000,2,2
2190,503000,3,4
830,500000,5,3
1110,495000,4,4
2670,494995,1,1
2600,475000,5,3
1800,474900,5,4
2020,471000,5,1
1200,449500,4,1
1130,440000,5,2
1680,440000,4,1
2120,437000,3,1
1110,435000,4,4
1970,432000,5,3
910,430000,3,2
1110,430000,1,1
2340,427874,5,3
1110,425000,4,4
1440,425000,4,3
1140,425000,1,4
1380,420000,3,1
1370,409950,1,3
2780,402500,4,2
1200,400000,5,1
1450,400000,1,3
1080,390000,4,3
1750,375900,3,2
1720,365000,2,4
2240,363990,2,1
1950,328500,5,2
2250,325000,4,3
940,320000,5,2
1140,320000,2,3
2090,315000,1,2
1830,312000,1,1
770,312000,1,3
2481,309000,3,1
1170,295000,4,2
1580,285000,5,1
1480,280000,5,4
1590,280000,2,2
1410,272500,2,4
1970,268000,4,2
860,253000,3,2
1765,250000,2,4
1340,239000,3,2
1040,239000,5,1
1530,235000,5,2
720,235000,1,4
1250,235000,2,1
940,234000,4,3
720,230000,4,3
1200,225000,1,4
1030,223000,2,4
1200,222400,3,1
1110,210000,4,4
1060,206000,1,2
1180,193000,1,4
1240,174500,5,4
1320,150000,5,2
2760,2400000,2,3
3810,2010000,3,3
2660,1900000,4,4
2160,1270000,4,2
2540,1130000,2,3
1470,1100000,4,2
1320,1030000,2,1
2440,989000,5,1
2770,907500,3,3
3790,875000,3,3
1610,865000,3,2
3190,860000,1,2
2700,837500,5,1
1810,791000,3,2
1670,785000,3,4
1630,767450,5,4
3400,765000,5,2
1130,760500,4,1
2730,760000,3,1
3370,760000,4,3
1540,759600,4,2
1650,746000,1,2
1540,742000,5,3
2770,685000,4,4
2560,658588,4,1
3290,648000,3,1
1600,646000,3,2
1690,640000,2,1
2910,610000,4,4
2150,603500,1,3
1600,586500,1,1
1650,583000,3,2
1290,572000,3,4
1400,565000,1,2
2070,560000,5,2
2740,549000,1,4
1660,545000,2,4
1050,540000,2,3
1570,539000,2,4
1820,532000,5,1
1430,532000,2,2
1540,525000,1,1
1540,520000,1,1
830,519000,3,4
2920,500000,4,2
1040,499950,3,2
920,489000,5,3
2340,485000,3,3
1800,470000,4,1
910,465000,3,4
1420,455000,5,2
1170,453500,4,2
910,437000,2,2
2460,427500,3,4
2060,418500,3,3
2000,415000,4,1
1040,411715,2,2
1530,400000,1,3
1130,400000,4,3
1190,399950,1,1
2150,392500,5,3
1250,390000,5,1
1240,390000,4,3
1100,375000,2,2
820,375000,4,3
1420,371000,1,3
1250,365000,3,2
2310,364950,5,1
950,355000,2,4
2190,340000,1,3
1600,335000,2,2
1070,327500,1,4
1650,327500,4,1
1210,324950,2,2
1130,320000,4,2
1010,317000,3,1
1110,310000,3,3
560,299000,4,3
1730,292000,2,3
1670,289950,2,2
2437,285000,2,1
960,280000,2,2
1000,275000,3,2
770,275000,4,4
1550,270000,4,1
950,261000,3,2
1710,250500,4,3
2120,250000,3,2
990,240500,5,4
1770,229500,5,4
1150,219950,2,1
920,212500,5,1
2060,200000,2,3
1750,190000,5,4
670,175000,2,3
1500,170000,5,2
1220,161700,1,3
790,135000,1,1
650,129000,5,3
1170,119500,2,1
3390,1800000,3,1
4670,1420000,3,4
2782,1300000,2,3
2020,1160000,5,1
4070,1080000,4,1
4100,955000,1,2
1480,886000,5,1
2500,875000,3,3
2320,875000,3,1
2500,799000,1,3
3590,798000,5,3
1700,795000,3,3
3110,749950,2,3
2670,749000,1,4
1530,725000,1,4
1080,700000,1,2
2050,700000,1,4
3000,685000,5,1
1610,653000,4,3
1290,647500,3,4
1170,640000,3,4
2500,630000,5,4
1460,620000,4,4
1660,619000,4,1
1230,610000,1,4
1370,605004,1,2
1280,584000,2,1
1360,565000,5,4
1090,564000,5,3
2260,560000,1,3
1420,555000,5,4
2700,550000,4,3
1480,547000,1,2
970,546000,1,4
1700,545000,1,1
1330,540000,5,4
2210,530000,3,3
2760,530000,1,1
1300,529999,5,4
2370,499950,5,4
2520,499500,1,4
1360,499000,2,1
1450,495000,4,4
2070,492000,2,4
1480,466800,1,4
950,466500,2,4
1050,465000,2,3
1640,463000,3,3
1670,456000,2,3
1300,453500,3,4
1250,450000,5,3
2170,449950,2,4
2340,445000,3,4
1050,440000,2,2
2440,425000,1,4
2658,411605,2,4
1460,395000,3,2
1160,395000,5,1
1463,390000,2,2
1330,386000,5,4
1210,385000,3,3
2420,376000,1,2
960,375000,5,1
800,372500,3,3
2390,359800,2,4
920,356000,3,1
2600,355500,3,4
2070,343000,3,2
2610,335000,1,1
1170,335000,4,4
1660,324500,4,3
2192,310000,4,1
1560,299950,1,2
1910,297500,5,4
1490,292000,2,2
1680,289000,3,1
1350,279950,3,4
2068,276000,2,3
1140,275000,5,3
1090,270000,2,1
1500,270000,1,4
1020,269000,3,2
2100,268500,4,1
1800,257000,5,4
1610,255000,1,2
1030,250000,1,4
1150,240000,4,2
1130,237000,1,2
830,229000,5,1
1150,214100,1,4
1370,210000,3,4
1010,189000,1,4
1150,165000,3,3
4280,1600000,5,1
1930,1370000,4,4
3180,1300000,4,4
2370,1280000,4,1
1130,1150000,3,2
2250,1120000,1,4
2430,1040000,1,3
4150,969990,5,2
1710,920000,3,4
3240,895000,5,2
3010,879950,3,1
3030,837219,5,2
2280,835000,2,4
2230,809950,2,3
2300,805000,5,2
2670,744000,1,4
1800,739000,2,2
2050,735000,3,2
2550,715000,5,2
1820,680000,4,4
1140,660000,3,2
2840,650000,5,1
2560,600000,4,2
1680,595000,1,3
2630,589500,2,3
2430,585000,1,1
2400,570000,3,4
1640,550000,2,3
2040,545000,5,4
3080,539500,5,1
1780,539000,1,2
1730,535500,1,4
1240,525000,3,2
1480,510000,1,3
1320,510000,5,4
1720,500000,2,3
890,475000,2,2
1720,471000,3,1
2070,465000,3,1
1170,455000,4,2
1250,455000,2,2
990,452000,1,4
1480,450000,5,1
1470,445000,4,1
2720,435000,3,3
1260,435000,2,1
980,435000,1,4
1070,432000,3,1
1340,415000,2,3
1880,407193,4,3
1140,405000,5,1
1350,402000,5,2
930,389250,3,4
1560,387500,2,2
1550,385200,5,4
1020,360000,3,3
1370,320000,2,1
1150,315000,1,2
2680,300000,2,1
1300,294700,4,3
780,285000,3,3
2690,279000,3,3
1900,270000,1,3
810,253500,4,3
1380,200000,5,4
920,185000,1,3
1210,160000,5,4
2040,611000,5,1
2460,568500,5,3
1730,490000,4,1
3070,462000,3,1
3150,2700000,3,2
2370,684680,1,2
2300,567500,3,3
1780,540000,4,2
2090,540000,5,1
2470,530000,1,4
2450,510000,3,1
1300,455000,2,4
960,445000,2,2
1811,260000,5,3
4130,1900000,4,4
2110,1640000,4,3
3300,1350000,2,1
3260,1340000,3,1
2740,1230000,5,2
1730,1150000,4,2
4060,1020000,4,2
2230,980000,5,1
3160,965000,3,3
1580,852500,2,4
1630,831000,4,4
1370,750000,1,2
2610,743700,5,4
2800,739000,4,1
3150,700000,1,1
2350,649950,5,2
2380,648000,4,3
2140,640000,4,1
2030,627000,4,2
1390,625000,5,2
2590,620000,3,4
3190,609900,2,3
2670,605000,4,4
2630,600000,2,4
2440,599950,3,3
2470,585000,4,2
1870,579000,2,2
1070,568000,2,4
2800,563500,3,3
1140,559000,3,4
1760,554000,5,4
1380,552000,4,2
2260,550000,3,4
1440,550000,1,4
1380,550000,2,4
1530,546000,2,3
1240,539950,3,3
1900,536000,1,2
2470,525000,2,1
1300,502000,5,4
2240,500000,4,1
1240,489000,5,4
2220,480000,5,1
1980,475000,1,3
2330,471000,5,4
1110,450000,4,3
2170,442500,4,2
1120,440000,4,2
1230,435000,1,2
800,435000,4,1
780,428000,2,3
910,425000,1,2
920,417000,3,3
910,410000,4,1
1960,410000,2,2
710,403950,4,3
1140,400000,1,4
2370,400000,2,4
1240,398000,2,3
2700,390000,4,1
1230,385000,1,3
2020,379000,5,1
730,378500,1,2
1710,368000,3,1
2190,367300,4,2
1800,365000,4,3
2500,364900,3,4
960,352750,4,4
1240,347000,1,1
1210,345000,5,1
1120,345000,4,3
1500,341000,1,1
1440,328000,2,4
1350,325000,4,3
1150,315000,1,3
1980,307550,1,3
1590,305100,4,2
740,304700,3,1
2390,290000,5,1
1200,288350,1,4
1680,285000,1,4
1610,280000,3,1
1270,270000,4,3
1000,265000,5,3
1200,255000,1,2
2210,250250,4,2
1510,250000,5,4
1910,240000,3,3
1330,236000,1,1
1590,235000,2,1
1330,234999,3,3
1300,229950,5,4
1150,213400,2,4
1480,213000,2,3
1030,212500,2,2
4010,1800000,1,1
2620,1250000,3,1
2460,1240000,4,3
3040,1230000,2,1
2470,1180000,2,1
2230,1070000,2,2
2480,1060000,3,2
3760,1030000,4,3
2930,915000,4,2
2580,899900,1,2
1610,895000,3,1
2470,870000,5,1
1620,800000,3,1
2150,750000,3,1
1580,749000,2,1
3490,745000,3,2
3000,740000,1,4
1990,710000,5,1
1160,700000,1,3
3100,700000,4,2
2540,695000,1,4
2550,695000,3,2
3510,695000,1,1
1460,680000,5,4
1620,659500,2,3
2510,659000,4,4
1460,655275,3,4
2560,650000,3,2
1400,608000,1,4
2530,589900,3,3
2250,571000,5,4
2060,569000,4,4
1340,566000,5,4
1500,563000,5,3
1020,558000,2,3
1680,555000,5,1
2790,533112,1,4
2880,525000,5,2
1080,516200,4,4
1800,515000,3,4
2340,505000,2,2
940,499950,1,4
920,499000,1,4
1640,490000,4,3
3020,490000,4,2
1210,483300,4,4
1140,480000,5,1
1870,480000,2,2
1490,475000,4,2
1620,470000,2,1
1020,445434,5,2
1290,440000,1,4
1450,435000,2,1
1270,433000,4,4
1570,429950,5,3
1410,429000,1,2
860,420000,1,4
1390,417500,2,2
2090,415000,4,1
1100,403000,3,2
1440,400000,1,1
710,399950,1,4
1940,392000,4,2
860,385000,2,1
1130,380000,3,1
1530,375500,5,2
2210,375000,1,4
1960,369990,1,2
1520,366000,1,3
1630,360000,2,2
1890,359950,2,1
1392,350000,4,3
920,345000,3,2
1410,335000,3,4
1930,315000,5,4
950,315000,2,2
1100,310000,4,2
1740,310000,2,2
1230,310000,1,4
1150,307000,1,1
1010,306888,5,1
2009,303210,3,2
1651,285000,2,2
1940,278500,4,3
1560,269000,1,2
870,268000,4,1
1020,253000,4,3
1320,251750,1,3
1130,250000,1,2
1200,227000,5,2
920,225000,5,4
970,219900,4,2
920,199500,3,3
1330,183000,1,4
1030,175000,4,2
970,165000,4,1
1010,149500,4,4
860,100000,4,4
7680,7060000,3,4
6120,2890000,5,4
1520,1990000,2,4
4210,1370000,4,2
2340,1090000,2,2
3760,1010000,3,1
1590,881000,1,4
3470,875000,1,1
2650,852600,4,4
1270,850830,5,4
1920,813000,2,2
3280,809950,4,3
2120,800000,2,2
2210,799000,1,3
4500,785000,4,4
1230,762400,4,3
2810,742000,4,4
1490,740000,4,2
1450,735000,1,1
3240,719950,4,3
1390,700000,3,1
3020,665000,3,4
4140,657500,1,3
1030,650000,5,2
1790,619400,5,3
1510,600000,5,1
2790,599000,3,3
980,588000,3,1
2240,580379,4,4
2600,571000,3,4
1990,560200,1,3
1650,547500,2,3
1850,545000,2,2
1240,545000,2,4
2520,535000,4,2
1050,530000,3,2
840,527000,2,4
1400,522000,2,3
2550,516000,1,1
3200,515000,2,4
1220,514000,5,4
3280,495000,5,3
1105,487028,1,3
1140,476000,1,1
1630,475000,1,3
980,465000,1,4
1320,465000,1,3
2180,464000,3,4
1030,460000,4,2
3170,455000,3,4
2300,450000,2,3
1420,435000,3,4
1860,427000,5,1
2550,415000,2,2
1640,405000,5,4
710,399950,1,3
1080,386000,4,1
1460,381000,1,4
1370,371500,4,4
890,371000,2,2
550,355000,5,1
940,354000,4,3
1170,352500,3,4
1130,350000,3,3
1430,349000,1,4
1230,335000,1,2
720,333000,1,4
2210,330000,5,2
2456,329950,1,3
1130,325000,5,4
1160,317000,5,1
2250,308900,4,2
1410,295000,3,2
2414,292000,2,1
860,290300,4,4
1520,290000,3,3
1870,285000,2,2
1860,280000,2,1
1350,276900,3,3
1160,262500,4,2
806,250000,5,3
1510,248000,4,2
1360,240000,3,4
1640,234000,1,1
1110,230000,3,3
1050,220000,5,1
1310,214950,4,1
700,200000,1,3
620,148000,2,2
800,110000,4,1
3100,2250000,5,2
3000,1690000,4,4
4030,1490000,3,4
1600,1330000,3,3
4410,1240000,4,4
4280,1230000,5,3
1860,1180000,1,4
3270,1070000,3,4
2370,1030000,5,2
1870,920000,4,4
2460,900000,4,4
2060,890000,3,1
3960,860000,2,4
2130,850000,1,4
1600,835000,5,1
2683,822000,2,1
1500,795000,3,2
3010,789500,1,3
2460,784000,2,3
2110,743000,5,3
2480,717000,4,4
1410,706000,5,1
3280,699000,4,1
2570,680000,1,1
1370,678500,3,4
1730,670000,4,3
2160,660000,2,1
1460,656500,3,1
2540,640000,5,1
1300,620000,1,2
2180,610750,1,1
1480,600000,3,3
1450,599000,1,1
1200,594000,1,3
1530,585000,4,1
2060,580000,2,2
1770,578000,2,4
1310,575000,3,1
1710,561000,4,4
1090,560000,1,1
1510,545000,3,2
2120,531000,3,4
1260,520000,3,2
1600,510000,2,3
1370,501000,5,1
2990,498500,2,1
2140,495000,1,2
1769,495000,4,1
2640,489950,3,4
2470,485000,3,2
1250,480000,4,1
1940,465250,2,2
890,448000,4,3
910,445000,1,3
1340,445000,5,4
1210,440000,2,3
1200,440000,5,3
1030,440000,4,2
1110,430000,5,4
900,405000,4,3
1000,402000,3,4
970,400000,1,3
1180,397990,3,4
900,381000,5,3
1220,370000,5,1
1341,363000,1,2
1340,350000,4,4
1060,349950,1,1
2080,342500,4,4
1170,336750,2,3
1910,333000,5,4
1100,320000,5,4
970,315000,1,3
1880,315000,3,4
1070,312500,4,4
1100,310000,1,4
2490,306000,1,4
1180,300000,2,1
1970,299995,2,3
1450,299000,2,2
1490,294000,3,2
420,280000,5,3
1490,259000,2,1
1770,248000,2,3
1500,235000,1,2
910,223000,3,3
1200,210000,4,4
1130,210000,5,2
820,173000,3,3
2510,1740000,2,3
1990,1700000,3,4
2910,1340000,3,2
2000,1130000,1,1
2340,1120000,1,3
1960,1030000,1,4
1660,975000,2,1
3770,950000,4,3
2350,910000,4,1
2770,890000,5,1
3670,883000,2,2
4120,863000,2,2
2280,849900,2,3
4070,845000,4,1
1720,822500,1,1
1320,810000,5,2
2860,799000,4,1
2670,795000,2,2
1940,775000,2,1
1700,760000,1,3
1830,725000,5,3
1920,718500,1,4
3650,697000,3,3
1510,696000,2,1
2790,665000,2,4
2190,622500,2,1
1800,615000,1,4
2010,590000,1,1
2440,589000,3,3
1250,589000,5,4
1580,585000,5,2
2040,580000,4,3
1230,577000,1,2
1144,575000,4,2
1090,556000,3,2
3610,540000,3,4
1260,538000,3,3
1200,530100,1,2
1010,513000,4,1
1430,499950,3,1
1580,485000,1,4
1200,475000,3,1
1100,459950,2,1
1220,458000,5,3
2630,454000,5,1
1220,440000,2,4
1500,435000,5,2
1910,430000,1,2
2690,419000,1,1
1750,415500,3,3
1060,385000,2,3
2050,385000,5,3
1870,380000,2,2
1290,379500,2,1
900,370000,3,4
2220,370000,1,3
1100,369500,5,3
1230,350000,3,3
1240,345000,5,2
720,330000,3,1
2070,325000,5,4
1880,324900,4,2
610,305000,1,4
1280,304000,1,2
1560,300000,3,2
1180,299000,5,3
920,285000,5,3
1900,265000,5,2
1120,250600,2,2
1400,250000,4,1
950,235000,3,4
930,230000,1,2
710,215000,3,3
1440,210000,5,1
1340,206135,2,3
1290,205000,1,3
1020,171000,1,4
1270,153000,1,1
1150,129000,5,3
2960,883000,1,2
1660,850000,4,3
2450,735000,1,1
1930,530000,4,2
2360,525000,2,2
1090,496752,3,2
1070,397500,2,1
1430,330000,3,1
1960,1140000,2,1
2700,652500,4,4
1290,650000,5,4
950,520500,4,2
1370,506000,1,2
1110,416000,2,3
1730,269950,3,3
2070,1920000,1,4
2080,1740000,4,1
2440,1710000,4,2
2630,1100000,3,3
2800,999000,5,3
3280,963000,5,1
1490,921000,4,4
3030,902000,3,3
2360,899950,3,3
3190,862000,1,2
3450,852880,3,2
3160,850000,1,3
1890,825000,3,4
1710,825000,3,2
1720,798800,5,2
4290,792500,4,2
1100,763101,1,3
3100,759950,5,2
3430,749995,1,2
2690,699850,3,2
850,690000,2,3
2840,685000,4,3
2500,680000,3,2
1720,667000,4,2
1060,660000,1,3
1910,650000,2,1
2110,638000,2,1
2640,632500,5,3
2440,576000,5,4
2120,575000,5,1
2170,566000,5,3
3130,565000,1,4
2700,554000,3,1
820,552000,2,3
1440,545000,3,4
2650,542525,5,3
1700,534500,4,4
2050,530000,1,1
1120,524000,2,1
1420,523950,4,1
1220,518000,4,3
2280,500000,5,2
770,500000,4,3
1470,499000,4,4
2570,492500,1,1
1510,470000,5,2
1160,470000,5,3
1120,468500,4,3
1640,465000,5,1
860,460000,3,4
970,460000,3,3
760,460000,3,4
1310,455000,5,3
2960,450000,2,1
1890,445000,4,4
2300,435000,2,1
1980,435000,2,3
2340,429000,2,2
1520,427000,3,1
1460,418000,1,3
1220,418000,3,2
1000,415000,5,3
1580,410000,3,1
1130,400000,4,1
870,385000,3,4
1590,385000,1,3
2960,385000,4,4
830,385000,2,3
1600,378000,1,1
1040,375000,1,3
2400,375000,5,4
2040,375000,1,3
1140,373000,3,1
1530,371025,4,3
1210,357186,5,4
1760,353500,3,2
1212,340000,5,1
1340,335000,4,1
760,332000,5,1
1200,320000,1,2
1150,309212,2,4
1110,304000,2,4
1200,300000,5,1
1030,295000,4,4
1960,285500,3,3
1880,284000,1,4
1100,277000,2,3
1000,265000,3,1
980,245000,5,2
880,235000,1,4
1400,230000,5,2
1370,220000,3,2
1410,220000,2,3
1070,183000,1,1
1220,175000,5,1
1230,150000,3,2
760,92000,1,3
4820,4670000,1,4
3060,2480000,4,1
2540,2030000,5,4
1850,1730000,5,1
2960,1560000,5,3
1710,1540000,2,2
4420,1330000,1,2
4170,1200000,1,3
2500,1190000,3,3
